receipt_file,store,item_order,gt_name,pred_name,gt_qty,pred_qty,gt_unit_price,pred_unit_price,gt_base_price,pred_base_price,gt_discount,pred_discount,gt_final_price,pred_final_price,missing_pred,qty_match,unit_price_match,base_price_match,discount_match,final_price_match,core_match
033_costco.json,costco,13,블루베리510G,블루베리510G,1,1,15990,15990,15990,15990,0,0,15990,15990,False,True,True,True,True,True,True
033_costco.json,costco,14,생물병어,생물병어,1,1,15250,15250,15250,15250,0,0,15250,15250,False,True,True,True,True,True,True
033_costco.json,costco,15,브로콜리3입,브로콜리3입,1,1,10290,10290,10290,10290,0,0,10290,10290,False,True,True,True,True,True,True
033_costco.json,costco,16,유기농 우유,유기농 우유,1,1,9590,9590,9590,9590,1800,1800,7790,7790,False,True,True,True,True,True,True
033_costco.json,costco,17,애플망고3입,애플망고3입,1,1,22490,22490,22490,22490,0,0,22490,22490,False,True,True,True,True,True,True
033_costco.json,costco,18,애플망고3입,애플망고3입,1,1,22490,22490,22490,22490,0,0,22490,22490,False,True,True,True,True,True,True
034_costco.json,costco,1,풀무원그릭요거트,풀무원그릭요거트,1,1,7990,7990,7990,7990,0,0,7990,7990,False,True,True,True,True,True,True
034_costco.json,costco,2,자무방록복지란,자무방록복지란,1,1,14290,14290,14290,14290,0,0,14290,14290,False,True,True,True,True,True,True
034_costco.json,costco,3,수박한통 국내산,수박한통 국내산,1,1,22490,22490,22490,22490,0,0,22490,22490,False,True,True,True,True,True,True
034_costco.json,costco,4,유기농 우유,유기농 우유,2,2,9590,9590,19180,19180,3600,3600,15580,15580,False,True,True,True,True,True,True
034_costco.json,costco,5,백합조개,백합조개,2,2,16490,16490,32980,32980,0,0,32980,32980,False,True,True,True,True,True,True
034_costco.json,costco,6,영해시금치 900G,영해시금치 900G,1,1,9990,9990,9990,9990,2000,2000,7990,7990,False,True,True,True,True,True,True
034_costco.json,costco,7,미국산체 리907G,미국산체 리907G,1,1,22990,22990,22990,22990,0,0,22990,22990,False,True,True,True,True,True,True
034_costco.json,costco,8,GUESS 남성티3매,GUESS 남성티3매,1,1,25990,25990,25990,25990,0,0,25990,25990,False,True,True,True,True,True,True
034_costco.json,costco,9,냉동다진마늘1200,냉동다진마늘1200,1,1,15390,15390,15390,15390,2000,2000,13390,13390,False,True,True,True,True,True,True
034_costco.json,costco,10,드시모네2500억,드시모네2500억,1,1,89900,89900,89900,89900,0,0,89900,89900,False,True,True,True,True,True,True
035_costco.json,costco,1,영해시금치 900G,영해시금치 900G,1,1,9990,9990,9990,9990,2000,0,7990,9990,False,True,True,True,False,False,False
035_costco.json,costco,2,냉동다진마늘1200,냉동다진마늘1200,1,1,15390,15390,15390,15390,2000,2000,13390,13390,False,True,True,True,True,True,True
035_costco.json,costco,3,양념바다장어구이,양념바다장어구이,1,1,31990,31990,31990,31990,0,0,31990,31990,False,True,True,True,True,True,True
035_costco.json,costco,4,매운고추500G,매운고추500G,1,1,4890,4890,4890,4890,0,0,4890,4890,False,True,True,True,True,True,True
035_costco.json,costco,5,친환경 깻잎150G,친환경 깻잎150G,1,1,4890,4890,4890,4890,0,2700,4890,2190,False,True,True,True,False,False,False
035_costco.json,costco,6,농심 짜파게티,베지밀두유190X24,1,1,19490,14990,19490,14990,2700,3000,16790,11990,False,True,False,False,False,False,False
035_costco.json,costco,7,베지밀두유190X24,NZ골드키위,1,1,14990,25990,14990,25990,3000,3500,11990,22490,False,True,False,False,False,False,False
035_costco.json,costco,8,NZ골드키위,수박한류 국내산,1,1,25990,22490,25990,22490,3500,0,22490,22490,False,True,False,False,False,True,True
035_costco.json,costco,9,수박한류 국내산,하이너켄8 캔,1,2,22490,15990,22490,31980,0,6600,22490,25380,False,False,False,False,False,False,False
035_costco.json,costco,10,하이너켄8 캔,친환경 표고버섯,2,1,15990,9490,31980,9490,6600,1500,25380,7990,False,False,False,False,False,False,False
035_costco.json,costco,11,친환경 표고버섯,소년로단팥빵6CT,1,1,9490,9990,9490,9990,1500,0,7990,9990,False,True,False,False,False,False,False
035_costco.json,costco,12,소년로단팥빵6CT,호필방860G,1,1,9990,7490,9990,7490,0,0,9990,7490,False,True,False,False,True,False,False
035_costco.json,costco,13,호필방860G,트러플참봉,1,1,7490,14990,7490,14990,0,0,7490,14990,False,True,False,False,True,False,False
035_costco.json,costco,14,트러플참봉,자우방목복지란,1,1,14990,14290,14990,14290,0,0,14990,14290,False,True,False,False,True,False,False
035_costco.json,costco,15,이즈니포션버터,유기농 우유,1,2,23990,9590,23990,19180,0,3600,23990,15580,False,False,False,False,False,False,False
035_costco.json,costco,16,자우방목복지란,,1,,14290,,14290,,0,,14290,,True,False,False,False,False,False,False
035_costco.json,costco,17,유기농 우유,,2,,9590,,19180,,3600,,15580,,True,False,False,False,False,False,False
036_costco.json,costco,1,3M옥수수그물망사,3M옥수수그물망사,1,1,13790,13790,13790,13790,2800,2800,10990,10990,False,True,True,True,True,True,True
036_costco.json,costco,2,만능육수요리한포,만능육수요리한포,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
036_costco.json,costco,3,호밀빵860G,호밀빵860G,1,1,7490,7490,7490,7490,0,0,7490,7490,False,True,True,True,True,True,True
036_costco.json,costco,4,깐더덕500G,깐더덕500G,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
036_costco.json,costco,5,자유방목복지란,자유방목복지란,1,1,13290,13290,13290,13290,0,0,13290,13290,False,True,True,True,True,True,True
036_costco.json,costco,6,느린식헤1000MLX4,느린식헤1000MLX4,1,1,12490,12490,12490,12490,2500,2500,9990,9990,False,True,True,True,True,True,True
036_costco.json,costco,7,킹스베리1KG,킹스베리1KG,1,1,14490,14490,14490,14490,0,0,14490,14490,False,True,True,True,True,True,True
036_costco.json,costco,8,백합조개,백합조개,3,3,16490,16490,49470,49470,0,0,49470,49470,False,True,True,True,True,True,True
036_costco.json,costco,9,칠레점보체리907G,칠레점보체리907G,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
036_costco.json,costco,10,블루베리510G,블루베리510G,1,1,10590,10590,10590,10590,1500,1500,9090,9090,False,True,True,True,True,True,True
036_costco.json,costco,11,가지7개,가지7개,1,1,7890,7890,7890,7890,0,0,7890,7890,False,True,True,True,True,True,True
036_costco.json,costco,12,애호박1봉 국산,애호박1봉 국산,1,1,7890,7890,7890,7890,0,0,7890,7890,False,True,True,True,True,True,True
036_costco.json,costco,13,크리넥스마이비데,크리넥스마이비데,1,1,13990,13990,13990,13990,3200,3200,10790,10790,False,True,True,True,True,True,True
037_costco.json,costco,1,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
037_costco.json,costco,2,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
037_costco.json,costco,3,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
037_costco.json,costco,4,복숭아컵113GX16,복숭아컵113GX16,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
037_costco.json,costco,5,수박한통 국내산,수박한통 국내산,1,1,24990,24990,24990,24990,0,0,24990,24990,False,True,True,True,True,True,True
037_costco.json,costco,6,NZ골드키위,NZ골드키위,1,1,25990,25990,25990,25990,2600,2600,23390,23390,False,True,True,True,True,True,True
037_costco.json,costco,7,자연산 홍새우,자연산 홍새우,1,1,25990,25990,25990,25990,0,0,25990,25990,False,True,True,True,True,True,True
037_costco.json,costco,8,드시모네900억,드시모네900억,1,1,59900,59900,59900,59900,0,0,59900,59900,False,True,True,True,True,True,True
037_costco.json,costco,9,국내산두듭500G,국내산두듭500G,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
037_costco.json,costco,10,프리미엄탕종식빵,프리미엄탕종식빵,1,1,9790,9790,9790,9790,0,0,9790,9790,False,True,True,True,True,True,True
037_costco.json,costco,11,풀무원그릭요거트,풀무원그릭요거트,1,1,7990,7990,7990,7990,0,0,7990,7990,False,True,True,True,True,True,True
037_costco.json,costco,12,스모어오갓멜로,스모어오갓멜로,1,1,11990,11990,11990,11990,0,0,11990,11990,False,True,True,True,True,True,True
037_costco.json,costco,13,배국내산,배국내산,1,1,13890,13890,13890,13890,0,0,13890,13890,False,True,True,True,True,True,True
077_emart.json,emart,1,오뚜기 컵밥 미역국밥,오뚜기 컵밥 미역국밥,1,1,4980,4980,4980,4980,2480,2480,2500,2500,False,True,True,True,True,True,True
077_emart.json,emart,2,성돼지고기김치찌개밥,성돼지고기김치찌개밥,1,1,4980,4980,4980,4980,2480,2480,2500,2500,False,True,True,True,True,True,True
077_emart.json,emart,3,오뚜기 컵밥 골드치킨,오뚜기 컵밥 골드치킨,1,1,4980,4980,4980,4980,2480,2480,2500,2500,False,True,True,True,True,True,True
077_emart.json,emart,4,오뚜기 컵밥 전주돌솥,오뚜기 컵밥 전주돌솥,1,1,4980,4980,4980,4980,2480,2480,2500,2500,False,True,True,True,True,True,True
077_emart.json,emart,5,쿠크다스화이트9개입,쿠크다스화이트9개입,1,1,990,990,990,990,0,0,990,990,False,True,True,True,True,True,True
077_emart.json,emart,6,바릴라 엔젤헤어 500g,바릴라 엔젤헤어 500g,1,1,4980,4980,4980,4980,0,0,4980,4980,False,True,True,True,True,True,True
077_emart.json,emart,7,토마토스파게티 600g,토마토스파게티 600g,1,1,9980,9980,9980,9980,0,0,9980,9980,False,True,True,True,True,True,True
077_emart.json,emart,8,아침에오렌지210ml,아침에오렌지210ml,1,1,1550,1550,1550,1550,0,0,1550,1550,False,True,True,True,True,True,True
077_emart.json,emart,9,스위트마운틴바나나,스위트마운틴바나나,1,1,3480,3480,3480,3480,0,0,3480,3480,False,True,True,True,True,True,True
077_emart.json,emart,10,F/F단호박리코타샌드,F/F단호박리코타샌드,1,1,4780,4780,4780,4780,960,960,3820,3820,False,True,True,True,True,True,True
078_emart.json,emart,1,CJ 백설 스파게티면 5,CJ 백설 스파게티면 5,2,2,4480,4480,8960,8960,4480,4480,4480,4480,False,True,True,True,True,True,True
078_emart.json,emart,2,오뚜기 프레스코 미트,오뚜기 프레스코 미트,1,1,9980,9980,9980,9980,0,0,9980,9980,False,True,True,True,True,True,True
078_emart.json,emart,3,스위트마운틴바나나(,스위트마운틴바나나(,1,1,2980,2980,2980,2980,0,0,2980,2980,False,True,True,True,True,True,True
079_emart.json,emart,1,참깨 흑임자드레싱,참깨 흑임자드레싱,1,1,2480,2480,2480,2480,0,0,2480,2480,False,True,True,True,True,True,True
079_emart.json,emart,2,오레오화이트크림100g,오레오화이트크림100g,1,1,1780,1780,1780,1780,0,0,1780,1780,False,True,True,True,True,True,True
079_emart.json,emart,3,토마토스파게티 600g,토마토스파게티 600g,1,1,8980,8980,8980,8980,0,0,8980,8980,False,True,True,True,True,True,True
080_emart.json,emart,1,노브랜드 교자만두,노브랜드 교자만두,1,1,3680,3680,3680,3680,0,0,3680,3680,False,True,True,True,True,True,True
080_emart.json,emart,2,5.0 오리지날엑스포,5.0 오리지날엑스포,1,1,1750,1750,1750,1750,0,0,1750,1750,False,True,True,True,True,True,True
080_emart.json,emart,3,오동통면120g*5입,오동통면120g*5입,1,1,1980,1980,1980,1980,0,0,1980,1980,False,True,True,True,True,True,True
080_emart.json,emart,4,오감자딥 양념바베,오감자딥 양념바베,1,1,980,980,980,980,0,0,980,980,False,True,True,True,True,True,True
081_emart.json,emart,1,국내산삼겹살구이,국내산삼겹살구이,1,1,22780,22780,22780,22780,9120,9120,13660,13660,False,True,True,True,True,True,True
082_emart.json,emart,1,종량제봉투20L_NBFC강,종량제봉투20L_NBFC강,1,1,560,560,560,560,0,0,560,560,False,True,True,True,True,True,True
082_emart.json,emart,2,노브랜드 참깨크래커,노브랜드 참깨크래커,1,1,1980,1980,1980,1980,0,0,1980,1980,False,True,True,True,True,True,True
082_emart.json,emart,3,치즈샌드 Rich 180g,치즈샌드 Rich 180g,1,1,2980,2980,2980,2980,0,0,2980,2980,False,True,True,True,True,True,True
082_emart.json,emart,4,포도100 1.5L,포도100 1.5L,1,1,2280,2280,2280,2280,0,0,2280,2280,False,True,True,True,True,True,True
082_emart.json,emart,5,천연효모로만든로만밀,천연효모로만든로만밀,1,1,2780,2780,2780,2780,0,0,2780,2780,False,True,True,True,True,True,True
082_emart.json,emart,6,버터몽블랑데니쉬240g,버터몽블랑데니쉬240g,1,1,2980,2980,2980,2980,0,0,2980,2980,False,True,True,True,True,True,True
082_emart.json,emart,7,콜롬비아드립백원두커,콜롬비아드립백원두커,1,1,5980,5980,5980,5980,0,0,5980,5980,False,True,True,True,True,True,True
083_emart.json,emart,1,오리온 통크 초코 4,오리온 통크 초코 4,5,5,1000,1000,5000,5000,0,0,5000,5000,False,True,True,True,True,True,True
083_emart.json,emart,2,빙)슈퍼콘바닐라150,빙)슈퍼콘바닐라150,2,2,1500,1500,3000,3000,1400,1400,1600,1600,False,True,True,True,True,True,True
083_emart.json,emart,3,롯데 스크류바 75ml,롯데 스크류바 75ml,2,2,800,800,1600,1600,0,0,1600,1600,False,True,True,True,True,True,True
083_emart.json,emart,4,부라보콘바닐라 140,부라보콘바닐라 140,1,1,1500,1500,1500,1500,700,700,800,800,False,True,True,True,True,True,True
083_emart.json,emart,5,롯/푸 구구콘스타16,롯/푸 구구콘스타16,2,2,1500,1500,3000,3000,1400,1400,1600,1600,False,True,True,True,True,True,True
083_emart.json,emart,6,폴라포 포도 120ml,폴라포 포도 120ml,1,1,800,800,800,800,0,0,800,800,False,True,True,True,True,True,True
083_emart.json,emart,7,재사용봉투20L,재사용봉투20L,1,1,660,660,660,660,0,0,660,660,False,True,True,True,True,True,True
083_emart.json,emart,8,해태 오예스당근&크,해태 오예스당근&크,1,1,3600,3600,3600,3600,0,0,3600,3600,False,True,True,True,True,True,True
083_emart.json,emart,9,해태 후렌치파이초,0 해태 후렌치파이초,1,1,2200,2200,2200,2200,0,0,2200,2200,False,True,True,True,True,True,True
083_emart.json,emart,10,서울우유2.3L,1* 서울우유2.3L,1,1,6150,6150,6150,6150,0,0,6150,6150,False,True,True,True,True,True,True
083_emart.json,emart,11,롯데크런키3번들102,2 롯데크런키3번들102,1,1,2400,2400,2400,2400,0,0,2400,2400,False,True,True,True,True,True,True
083_emart.json,emart,12,오리온 젤리데이 석,오리온 젤리데이 석,1,1,2000,2000,2000,2000,0,0,2000,2000,False,True,True,True,True,True,True
083_emart.json,emart,13,요괴메카드 딸기240,요괴메카드 딸기240,1,1,1000,1000,1000,1000,0,0,1000,1000,False,True,True,True,True,True,True
083_emart.json,emart,14,농심인기스낵265g,농심인기스낵265g,1,1,3250,3250,3250,3250,0,0,3250,3250,False,True,True,True,True,True,True
083_emart.json,emart,15,팜앤홈 망고 1.2L,팜앤홈 망고 1.2L,1,1,1800,1800,1800,1800,0,0,1800,1800,False,True,True,True,True,True,True
084_emart.json,emart,1,해찬들재래식된장500G,해찬들재래식된장500G,1,1,4600,4600,4600,4600,2300,2300,2300,2300,False,True,True,True,True,True,True
084_emart.json,emart,2,크라운 신짱 245g,크라운 신짱 245g,4,4,2480,2480,9920,9920,4960,4960,4960,4960,False,True,True,True,True,True,True
084_emart.json,emart,3,상쾌한아침 우유식빵,상쾌한아침 우유식빵,2,2,2480,2480,4960,4960,2480,0,4960,4960,False,True,True,True,False,True,True
085_emart.json,emart,1,유동 번데기 130g*9,유동 번데기 130g*9,1,1,7980,7980,7980,7980,0,0,7980,7980,False,True,True,True,True,True,True
085_emart.json,emart,2,젤리 컵 어소티드1,젤리 컵 어소티드1,1,1,8980,8980,8980,8980,0,0,8980,8980,False,True,True,True,True,True,True
085_emart.json,emart,3,하얀달걀 (대란30구,하얀달걀 (대란30구,1,1,5580,5580,5580,5580,0,0,5580,5580,False,True,True,True,True,True,True
085_emart.json,emart,4,콜드오렌지1.89L*2,콜드오렌지1.89L*2,1,1,7680,7680,7680,7680,0,0,7680,7680,False,True,True,True,True,True,True
085_emart.json,emart,5,카스라이트355ml*12,카스라이트355ml*12,2,2,14980,14980,29960,29960,0,0,29960,29960,False,True,True,True,True,True,True
085_emart.json,emart,6,프리미엄초밥(20입),프리미엄초밥(20입),1,1,14800,14800,14800,14800,0,0,14800,14800,False,True,True,True,True,True,True
085_emart.json,emart,7,항공직송 생주꾸미,항공직송 생주꾸미,1,1,9910,9910,9910,9910,0,0,9910,9910,False,True,True,True,True,True,True
085_emart.json,emart,8,냉동체리1.3kg,냉동체리1.3kg,1,1,14800,14800,14800,14800,0,0,14800,14800,False,True,True,True,True,True,True
085_emart.json,emart,9,중국목이버섯250g,중국목이버섯250g,1,1,6880,6880,6880,6880,0,0,6880,6880,False,True,True,True,True,True,True
085_emart.json,emart,10,도드람 돈 갈매기살,도드람 돈 갈매기살,1,1,26830,26830,26830,26830,0,0,26830,26830,False,True,True,True,True,True,True
085_emart.json,emart,11,제철잡은국물멸치80,제철잡은국물멸치80,1,1,8980,8980,8980,8980,0,0,8980,8980,False,True,True,True,True,True,True
086_emart.json,emart,1,비프베이크,비프베이크,1,1,3500,3500,3500,3500,0,0,3500,3500,False,True,True,True,True,True,True
086_emart.json,emart,2,양송이스프,양송이스프,1,1,2000,2000,2000,2000,0,0,2000,2000,False,True,True,True,True,True,True
086_emart.json,emart,3,요거트아이스크림,요거트아이스크림,1,1,1000,1000,1000,1000,0,0,1000,1000,False,True,True,True,True,True,True
086_emart.json,emart,4,자몽에이드,자몽에이드,1,1,1000,1000,1000,1000,0,0,1000,1000,False,True,True,True,True,True,True
086_emart.json,emart,5,오븐스파게티,오븐스파게티,1,1,4000,4000,4000,4000,0,0,3600,4000,False,True,True,True,True,False,False
087_emart.json,emart,1,키위,403,1,1,3000,3000,3000,3000,0,0,3000,3000,False,True,True,True,True,True,True
087_emart.json,emart,2,야채류,00026,1,1,3000,3000,3000,3000,0,0,3000,3000,False,True,True,True,True,True,True
087_emart.json,emart,3,롯데)구구콘스타,롯데)구구콘스타,2,2,1200,1200,2400,2400,0,0,4480,2400,False,True,True,True,True,False,False
087_emart.json,emart,4,빙그레)떡 붕어싸만코 1500류,빙그레)떡 붕어싸만코 1500류,2,2,1200,1200,2400,2400,0,0,2400,2400,False,True,True,True,True,True,True
087_emart.json,emart,5,아이스크림,22000120,1,1,2000,2000,2000,2000,0,0,2000,2000,False,True,True,True,True,True,True
087_emart.json,emart,6,빙그레)부드러운 빵또아 1500류,빙그레)부드러운 빵또아 1500류,2,2,1200,1200,2400,2400,0,0,2400,2400,False,True,True,True,True,True,True
087_emart.json,emart,7,비닐봉투,22000088,1,1,20,20,20,20,0,0,20,20,False,True,True,True,True,True,True
087_emart.json,emart,8,옥시)청크린 드롭 3입,옥시)청크린 드롭 3입,1,1,3900,3900,3900,3900,0,0,3900,3900,False,True,True,True,True,True,True
087_emart.json,emart,9,키친센스)면봉 4P,키친센스)면봉 4P,1,1,1000,1000,1000,1000,0,0,1000,1000,False,True,True,True,True,True,True
087_emart.json,emart,10,대성)양면요지/특대,대성)양면요지/특대,1,1,1000,1000,1000,1000,0,0,1000,1000,False,True,True,True,True,True,True
087_emart.json,emart,11,밤부)원형대나무가는요지(대),밤부)원형대나무가는요지(대),1,1,1000,1000,1000,1000,0,0,1000,1000,False,True,True,True,True,True,True
088_emart.json,emart,1,로스트 엔젤 샤르도네,로스트 엔젤 샤르도네,1,1,16800,16800,16800,16800,840,840,15960,15960,False,True,True,True,True,True,True
088_emart.json,emart,2,폰타나바질페스토430g,폰타나바질페스토430g,1,1,4880,4880,4880,4880,0,0,4880,4880,False,True,True,True,True,True,True
088_emart.json,emart,3,비비고왕교자490g*2,비비고왕교자490g*2,1,1,8480,8480,8480,8480,0,0,8480,8480,False,True,True,True,True,True,True
088_emart.json,emart,4,얇은피꽉찬속만두800g,얇은피꽉찬속만두800g,1,1,8480,8480,8480,8480,0,0,8480,8480,False,True,True,True,True,True,True
088_emart.json,emart,5,좋은오가닉롱36*3,좋은오가닉롱36*3,1,1,13200,13200,13200,13200,0,0,13200,13200,False,True,True,True,True,True,True
088_emart.json,emart,6,폰타나베이컨머슈룸,폰타나베이컨머슈룸,1,1,4880,4880,4880,4880,0,0,4880,4880,False,True,True,True,True,True,True
088_emart.json,emart,7,07*백민송이버섯콤비(맥),07*백민송이버섯콤비(맥),1,1,3480,3480,3480,3480,0,0,3480,3480,False,True,True,True,True,True,True
088_emart.json,emart,8,치킨스톡파우더120g,치킨스톡파우더120g,1,1,3980,3980,3980,3980,0,0,3980,3980,False,True,True,True,True,True,True
088_emart.json,emart,9,캐나디냉장돈목심,캐나디냉장돈목심,1,1,8190,8190,8190,8190,0,0,8190,8190,False,True,True,True,True,True,True
089_emart.json,emart,1,페즈캔디 디스펜서-슈,9044400841000,1,1,3480,3480,3480,3480,0,0,3480,3480,False,True,True,True,True,True,True
089_emart.json,emart,2,핑크퐁 키즈김자반40g,핑크퐁 키즈김자반40g,1,1,2380,2380,2380,2380,0,0,2380,2380,False,True,True,True,True,True,True
089_emart.json,emart,3,뽀로로 입술캔디 30g,뽀로로 입술캔디 30g,1,1,1780,1780,1780,1780,0,0,1780,1780,False,True,True,True,True,True,True
089_emart.json,emart,4,맑은물에_국산촌두부,맑은물에_국산촌두부,1,1,2700,2700,2700,2700,0,0,2700,2700,False,True,True,True,True,True,True
089_emart.json,emart,5,풀무원뽀로로연두부,풀무원뽀로로연두부,1,1,1300,1300,1300,1300,0,0,1300,1300,False,True,True,True,True,True,True
089_emart.json,emart,6,달링냉장양지,달링냉장양지,1,1,6440,6440,6440,6440,0,0,6440,6440,False,True,True,True,True,True,True
089_emart.json,emart,7,(소)국산뒷다리다짐육,(소)국산뒷다리다짐육,1,1,4450,4450,4450,4450,0,0,4450,4450,False,True,True,True,True,True,True
089_emart.json,emart,8,(소)국산돈등심돈까스,(소)국산돈등심돈까스,1,1,5050,5050,5050,5050,0,0,5050,5050,False,True,True,True,True,True,True
090_emart.json,emart,1,△그릭슈바인 핫도그8,△그릭슈바인 핫도그8,2,2,7980,7980,15960,15960,1910,1910,14050,14050,False,True,True,True,True,True,True
090_emart.json,emart,2,일동 순우유750ml,일동 순우유750ml,2,2,2950,2950,5900,5900,3650,3650,2250,2250,False,True,True,True,True,True,True
090_emart.json,emart,3,△빙)뽕따소다 130ml,△빙)뽕따소다 130ml,4,4,700,700,2800,2800,1550,1550,1250,1250,False,True,True,True,True,True,True
090_emart.json,emart,4,△롯/푸 빠삐코초코13,△롯/푸 빠삐코초코13,2,2,700,700,1400,1400,770,770,630,630,False,True,True,True,True,True,True
090_emart.json,emart,5,△롯데 주물러콜라130,△롯데 주물러콜라130,2,2,700,700,1400,1400,770,770,630,630,False,True,True,True,True,True,True
090_emart.json,emart,6,스롯데푸드 델몬트키,스롯데푸드 델몬트키,2,2,700,700,1400,1400,770,770,630,630,False,True,True,True,True,True,True
090_emart.json,emart,7,농심)신라면120g*5,농심)신라면120g*5,1,1,3450,3450,3450,3450,0,0,3450,3450,False,True,True,True,True,True,True
091_emart.json,emart,1,오리온 예감 512g,오리온 예감 512g,1,1,6880,6880,6880,6880,0,0,6880,6880,False,True,True,True,True,True,True
091_emart.json,emart,2,양파(1.5kg/망),양파(1.5kg/망),1,1,3980,3980,3980,3980,0,0,3980,3980,False,True,True,True,True,True,True
091_emart.json,emart,3,애호박(개),애호박(개),1,1,3980,3980,3980,3980,0,0,3980,3980,False,True,True,True,True,True,True
091_emart.json,emart,4,파프리카(2입/봉),파프리카(2입/봉),1,1,2490,2490,2490,2490,0,0,2490,2490,False,True,True,True,True,True,True
091_emart.json,emart,5,59마스터소스국자기,59마스터소스국자기,1,1,9900,9900,9900,9900,0,0,9900,9900,False,True,True,True,True,True,True
091_emart.json,emart,6,트레비 플레인1,트레비 플레인1,1,1,1200,1200,1200,1200,0,0,1200,1200,False,True,True,True,True,True,True
091_emart.json,emart,7,콘푸로스트 300g,콘푸로스트 300g,1,1,4000,4000,4000,4000,0,0,4000,4000,False,True,True,True,True,True,True
091_emart.json,emart,8,마당놀이200g,마당놀이200g,1,1,1680,1680,1680,1680,0,0,1680,1680,False,True,True,True,True,True,True
091_emart.json,emart,9,흙당근(봉),흙당근(봉),1,1,3980,3980,3980,3980,0,0,3980,3980,False,True,True,True,True,True,True
091_emart.json,emart,10,서울우유500ml,서울우유500ml,1,1,1850,1850,1850,1850,0,0,1850,1850,False,True,True,True,True,True,True
091_emart.json,emart,11,비요뜨초코링143g*2,비요뜨초코링143g*2,1,1,2680,2680,2680,2680,0,0,2680,2680,False,True,True,True,True,True,True
091_emart.json,emart,12,샘표 백일된장 450g,샘표 백일된장 450g,2,2,5630,5630,11260,11260,5630,5630,5630,5630,False,True,True,True,True,True,True
091_emart.json,emart,13,동서 한잔용 보리차,동서 한잔용 보리차,1,1,3750,3750,3750,3750,0,0,3750,3750,False,True,True,True,True,True,True
092_emart.json,emart,1,팔보채 RECIPEBY조선,팔보채 RECIPEBY조선,1,1,12980,12980,12980,12980,3900,3900,9080,9080,False,True,True,True,True,True,True
092_emart.json,emart,2,어메이징완벽치킨(팩),어메이징완벽치킨(팩),1,1,6480,6480,6480,6480,0,0,6480,6480,False,True,True,True,True,True,True
092_emart.json,emart,3,농심 신라면블랙 134g,농심 신라면블랙 134g,1,1,6150,6150,6150,6150,2440,2440,3710,3710,False,True,True,True,True,True,True
092_emart.json,emart,4,농심 신라면툼바 137g,농심 신라면툼바 137g,1,1,4980,4980,4980,4980,1980,1980,3000,3000,False,True,True,True,True,True,True
092_emart.json,emart,5,어메이징더블더블버거,어메이징더블더블버거,1,1,2980,2980,2980,2980,0,0,2980,2980,False,True,True,True,True,True,True
092_emart.json,emart,6,농심 사천백짬뽕94g*4,농심 사천백짬뽕94g*4,1,1,5300,5300,5300,5300,2110,2110,3190,3190,False,True,True,True,True,True,True
092_emart.json,emart,7,피코크 소고기 샤브샤,피코크 소고기 샤브샤,1,1,9980,9980,9980,9980,0,0,9980,9980,False,True,True,True,True,True,True
093_emart.json,emart,1,노브랜드버터쿠,노브랜드버터쿠,1,1,3480,3480,3480,3480,0,0,3480,3480,False,True,True,True,True,True,True
093_emart.json,emart,2,노브랜드초코칩쿠키,노브랜드초코칩쿠키,1,1,3980,3980,3980,3980,0,0,3980,3980,False,True,True,True,True,True,True
093_emart.json,emart,3,노브랜드고구마형과,노브랜드고구마형과,1,1,1680,1680,1680,1680,0,0,1680,1680,False,True,True,True,True,True,True
093_emart.json,emart,4,노브랜드계란과자25,노브랜드계란과자25,1,1,2380,2380,2380,2380,0,0,2380,2380,False,True,True,True,True,True,True
094_emart.json,emart,1,재사용봉투20L,재사용봉투20L,2,2,540,540,1080,1080,0,0,1080,1080,False,True,True,True,True,True,True
094_emart.json,emart,2,액티비아드링크사과,액티비아드링크사과,1,1,5980,5980,5980,5980,2990,2990,2990,2990,False,True,True,True,True,True,True
094_emart.json,emart,3,액티비아드링크알로,액티비아드링크알로,1,1,5980,5980,5980,5980,2990,2990,2990,2990,False,True,True,True,True,True,True
094_emart.json,emart,4,무화과13~20입/박스,무화과13~20입/박스,1,1,12980,12980,12980,12980,0,0,12980,12980,False,True,True,True,True,True,True
094_emart.json,emart,5,네이블오렌지6~,네이블오렌지6~,1,1,5980,5980,5980,5980,0,0,5980,5980,False,True,True,True,True,True,True
094_emart.json,emart,6,목심구이용600g,목심구이용600g,1,1,16900,16900,16900,16900,5070,5070,11830,11830,False,True,True,True,True,True,True
094_emart.json,emart,7,한돈갈비찜용600g,한돈갈비찜용600g,1,1,10960,10960,10960,10960,3290,3290,7670,7670,False,True,True,True,True,True,True
094_emart.json,emart,8,완숙토마토 (6~8입/,완숙토마토 (6~8입/,1,1,8980,8980,8980,8980,0,0,8980,8980,False,True,True,True,True,True,True
